      EF                  x                  y                  z                J0_x               J0_y               J0_z               J1_x               J1_y               J1_z               J2_x               J2_y               J2_z      
      12.593800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.594000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.594200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.594400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.594600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.594800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.595000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.595200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.595400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.595600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.595800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.596000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.596200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.596400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.596600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.596800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.597000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.597200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.597400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.597600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.597800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.598000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.598200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.598400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.598600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.598800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.599000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.599200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.599400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.599600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.599800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.600000           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.600200           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.600400           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.600600           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.600800           0.000347          -0.004569         301.259495           0.000021          -0.000077          -2.795563          -0.000060           0.000121          11.043013           0.000386          -0.004612         293.012045
      12.601000           0.000709          -0.003984         301.895048           0.000021          -0.000077          -2.813028          -0.000064           0.000119          11.112771           0.000752          -0.004026         293.595306
      12.601200           0.000709          -0.003984         301.895048           0.000021          -0.000077          -2.813028          -0.000064           0.000119          11.112771           0.000752          -0.004026         293.595306
      12.601400           0.000709          -0.003984         301.895048           0.000021          -0.000077          -2.813028          -0.000064           0.000119          11.112771           0.000752          -0.004026         293.595306
      12.601600           0.000709          -0.003984         301.895048           0.000021          -0.000077          -2.813028          -0.000064           0.000119          11.112771           0.000752          -0.004026         293.595306
      12.601800           0.000709          -0.003984         301.895048           0.000021          -0.000077          -2.813028          -0.000064           0.000119          11.112771           0.000752          -0.004026         293.595306
      12.602000           0.000709          -0.003984         301.895048           0.000021          -0.000077          -2.813028          -0.000064           0.000119          11.112771           0.000752          -0.004026         293.595306
      12.602200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.602400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.602600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.602800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.603000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.603200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.603400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.603600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.603800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.604000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.604200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.604400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.604600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.604800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.605000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.605200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.605400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.605600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.605800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.606000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.606200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.606400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.606600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.606800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.607000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.607200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.607400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.607600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.607800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.608000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.608200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.608400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.608600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.608800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.609000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.609200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.609400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.609600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.609800           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.610000           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.610200           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.610400           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.610600           0.001311          -0.003529         293.952962           0.000021          -0.000077          -2.814208          -0.000071           0.000116          11.078898           0.001361          -0.003569         285.688272
      12.610800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.611000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.611200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.611400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.611600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.611800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.612000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.612200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.612400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.612600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.612800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.613000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.613200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.613400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.613600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.613800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.614000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.614200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.614400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.614600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.614800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.615000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.615200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.615400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.615600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.615800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.616000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.616200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.616400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.616600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.616800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.617000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.617200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.617400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.617600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.617800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.618000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.618200           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.618400           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.618600           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.618800           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.619000           0.008812          -0.030710         438.057530           0.000020          -0.000078          -2.861810          -0.000057           0.000118          11.415368           0.008849          -0.030750         429.503971
      12.619200           0.008413          -0.030840         438.896294           0.000020          -0.000078          -2.863646          -0.000060           0.000118          11.476247           0.008453          -0.030880         430.283693
      12.619400           0.008433          -0.030846         439.160947           0.000020          -0.000078          -2.870077          -0.000059           0.000119          11.454195           0.008471          -0.030888         430.576830
      12.619600           0.008433          -0.030846         439.160947           0.000020          -0.000078          -2.870077          -0.000059           0.000119          11.454195           0.008471          -0.030888         430.576830
      12.619800           0.008433          -0.030846         439.160947           0.000020          -0.000078          -2.870077          -0.000059           0.000119          11.454195           0.008471          -0.030888         430.576830
      12.620000           0.008443          -0.030811         445.727178           0.000020          -0.000078          -2.876776          -0.000059           0.000122          11.496732           0.008482          -0.030855         437.107222
      12.620200           0.008443          -0.030811         445.727178           0.000020          -0.000078          -2.876776          -0.000059           0.000122          11.496732           0.008482          -0.030855         437.107222
      12.620400           0.008443          -0.030811         445.727178           0.000020          -0.000078          -2.876776          -0.000059           0.000122          11.496732           0.008482          -0.030855         437.107222
      12.620600           0.008443          -0.030811         445.727178           0.000020          -0.000078          -2.876776          -0.000059           0.000122          11.496732           0.008482          -0.030855         437.107222
      12.620800           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.621000           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.621200           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.621400           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.621600           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.621800           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.622000           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.622200           0.008679          -0.030689         444.620847           0.000020          -0.000078          -2.881240          -0.000057           0.000122          11.570112           0.008716          -0.030733         435.931976
      12.622400           0.008867          -0.030591         418.037620           0.000020          -0.000078          -2.880908          -0.000055           0.000125          11.562265           0.008902          -0.030638         409.356262
      12.622600           0.008867          -0.030591         418.037620           0.000020          -0.000078          -2.880908          -0.000055           0.000125          11.562265           0.008902          -0.030638         409.356262
      12.622800           0.008867          -0.030591         418.037620           0.000020          -0.000078          -2.880908          -0.000055           0.000125          11.562265           0.008902          -0.030638         409.356262
      12.623000           0.008867          -0.030591         418.037620           0.000020          -0.000078          -2.880908          -0.000055           0.000125          11.562265           0.008902          -0.030638         409.356262
      12.623200           0.008867          -0.030591         418.037620           0.000020          -0.000078          -2.880908          -0.000055           0.000125          11.562265           0.008902          -0.030638         409.356262
      12.623400           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.623600           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.623800           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.624000           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.624200           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.624400           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.624600           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.624800           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.625000           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.625200           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.625400           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.625600           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.625800           0.048143           0.176994        3960.868151           0.000020          -0.000078          -2.905539          -0.000063           0.000159          12.186875           0.048185           0.176913        3951.586815
      12.626000           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.626200           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.626400           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.626600           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.626800           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.627000           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.627200           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.627400           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.627600           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.627800           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.628000           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.628200           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.628400           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.628600           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.628800           0.048234           0.176766        3960.458080           0.000020          -0.000078          -2.908821          -0.000065           0.000161          12.211441           0.048279           0.176683        3951.155460
      12.629000           0.047759           0.176547        3966.882217           0.000020          -0.000078          -2.927976          -0.000063           0.000161          12.223572           0.047801           0.176465        3957.586621
      12.629200           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.629400           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.629600           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.629800           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.630000           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.630200           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.630400           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
      12.630600           0.044099           0.217200        3967.746817           0.000022          -0.000078          -2.950589          -0.000080           0.000147          12.243227           0.044157           0.217130        3958.454179
